Spot,FD1_down,FD2_down,FD1_up,FD2_up,FD1_up_percentage,FD2_up_percentage,FD1_down_percentage,FD2_down_percentage,FD_act_up,FD_act_down
-9.382246159636088,149.3689035936899,26.96009568349234,61.83417276744118,52.745915958952935,0.11109333839955612,0.8889066616004438,0.3640089495519033,0.6359910504480967,-0.0003047261205074331,0.00027503369927307623
4.990648504375595,216.65115510516506,35.46693090991989,39.89825596868221,31.820088260456494,0.12307185043678832,0.8769281495632116,0.3334692587580098,0.6665307412419902,0.0009005262608946912,0.0025342103288832508
35.51175246187972,278.2261182996179,26.88252899960733,9.692204076404092,39.810464854948506,0.11413419471864239,0.8858658052813576,0.34284496957583704,0.6571550304241629,0.00018892349306385393,0.001058992982137665
60.878110199101,293.1224245032266,34.660125301087895,33.34633046526979,36.4106159654314,0.10014824458735405,0.899851755412646,0.3257101587297383,0.6742898412702617,0.0011888056229101373,0.005694181213587791
23.23276191838171,227.03167151418342,15.823951468914391,29.164202614944646,59.07980178634914,0.11012506435291788,0.8898749356470821,0.33345048394803806,0.6665495160519619,-0.0005955413747433841,0.006059387751606105
0.761747657154794,114.10811868028172,37.18309727788868,21.569639131668513,49.57967268275286,0.06421118889425055,0.9357888111057494,0.3131104294231739,0.6868895705768261,-0.0003368496202067669,0.00022774141496012708
52.796702766031544,78.7323881006989,31.716298082120755,58.13310212000347,62.3748132279287,0.0932958553922163,0.9067041446077837,0.31298842930164866,0.6870115706983513,0.0007506342370382058,6.711569870334739e-05
3.122589998115467,20.477328417765733,29.497962444238148,2.7010327561741656,34.2487021822097,0.15159078834670975,0.8484092116532902,0.2987842809458717,0.7012157190541283,0.00046333616019233705,0.000778308590405327
123.45668017688399,37.36521041420247,26.81170088007051,33.19913677355457,30.77500710179214,0.0748854420553885,0.9251145579446115,0.31964834211354354,0.6803516578864565,-0.00018207611673026647,0.0008909004198888626
77.6110535402279,35.457641768663954,11.153962535792186,31.576212124894113,44.38455260110652,0.07049464016305225,0.9295053598369477,0.32179926679289245,0.6782007332071076,0.0002379268812766582,-0.0007419561577772708
89.36613393056868,-7.335253841250406,19.703392966440138,15.717701174348031,60.70352605478841,0.05233552206102223,0.9476644779389778,0.360546519136149,0.639453480863851,0.0007833256279423679,0.0001339831174294617
104.4051630168447,31.25992013964312,23.580952614741335,32.18617514759417,60.29731171625665,0.13487971672260157,0.8651202832773984,0.2581604902358526,0.7418395097641475,6.59249381368632e-05,-0.0007348672814293471
55.43813957830364,42.00802442650375,9.173579783388206,41.30107964870753,53.49783826586702,0.05956631787462818,0.9404336821253718,0.3503493187654003,0.6496506812345997,-0.0005515693383330401,0.0010787633035558304
26.55158589926402,63.19048897620623,19.509752650237857,-17.87936250783003,47.30240000291006,0.01006083383507271,0.9899391661649273,0.33091260348103585,0.6690873965189641,0.00010304666250981482,-0.0001231545881689511
128.54920500612417,-0.7234135077807501,10.2625730395275,9.618967172760684,35.80191697889107,0.05457326101739154,0.9454267389826084,0.33764171668502285,0.6623582833149771,-4.7898354537115704e-05,-0.0005631728309809442
58.59969105423861,42.01863238669285,19.753129857956303,56.24473851414918,33.72618061829367,0.13672508383859625,0.8632749161614037,0.33139353259700466,0.6686064674029953,7.78375645686621e-05,-0.0009917783305024561
23.141129494691118,-11.98246666893719,14.487566410496992,70.99381595228769,36.53691481029999,0.152379244992315,0.847620755007685,0.28172754771163216,0.7182724522883679,1.1673942423485885e-06,0.0017607140869633383
76.07343361305351,18.42539065957326,17.80331611444139,57.65055862896058,43.04734698306751,0.0807852135437713,0.9192147864562287,0.32490218885230726,0.6750978111476927,-2.893824291114016e-05,0.0009705294666597544
37.02592273844804,41.909147187613925,25.37637956373502,23.98820744191888,53.15235056220473,0.10537599043687047,0.8946240095631295,0.25328266281014483,0.7467173371898552,0.00033491417604449936,0.0010049871090919147
55.05347184129465,105.36760422595118,9.016166637006474,59.820793774146566,63.01218524251387,0.14985576280540344,0.8501442371945965,0.24651595215071978,0.7534840478492802,0.0001903924283162489,-0.0009395532258171347
6.586766674311425,124.68037006749952,28.697719355721727,14.593377367323537,47.991141407148724,0.1463736427255444,0.8536263572744556,0.3326475331140948,0.6673524668859052,-0.00046528516552038956,2.3555650732264264e-05
45.1015173773128,210.71789921425844,25.471960252501145,11.099522179200434,55.794762421368866,0.11039711108185919,0.8896028889181408,0.3666889315202421,0.6333110684797578,-0.00022399946829654277,0.0007385146120618537
128.0275010353108,204.03759659876974,10.686946889953752,53.676339178586545,41.22212957587017,0.10072847535442062,0.8992715246455794,0.3224088788312795,0.6775911211687204,0.000499439236166209,0.0017496617364452867
92.1914433673253,256.120137199901,19.73836394576252,32.27091628236339,60.29942308336622,0.10250174451099714,0.8974982554890029,0.3824723126454829,0.617527687354517,-0.0006451272746689968,-0.0008170429727932235
73.51503068646659,170.23651376668658,40.498677910078136,68.37468991901628,58.49882183376443,0.09973866114152419,0.9002613388584758,0.3540865057990716,0.6459134942009284,0.0009609372140060586,0.0018713818451401728
39.772664566591295,325.4742377062522,23.849580277697214,59.78912121507754,52.27267083547637,0.09050667197904046,0.9094933280209595,0.30070405061163413,0.6992959493883659,0.0021673503621919823,0.0024617352428322964
34.02838389583014,268.8697243666807,26.72037973040267,61.65322097688518,61.817004368444714,0.11690477732908242,0.8830952226709176,0.34291331898670196,0.657086681013298,0.0001825572081770259,0.0006530702380482225
11.200582833560754,301.8351568489995,22.943349565355536,41.485151582519066,40.71957994769087,0.12131956437085353,0.8786804356291464,0.3140084281624171,0.6859915718375829,0.0009988648950075506,0.005867997001675047
53.22174580067275,265.53726214383164,28.300435917056546,40.87336528236958,30.268369168712887,0.1342454247050185,0.8657545752949816,0.33141007797703137,0.6685899220229686,0.0041453542338924804,0.007353251237190427
-37.529913782032814,175.3981937956319,23.551035876325898,42.304134452285304,47.37130645885877,0.07250922263834829,0.9274907773616518,0.32024451093948625,0.6797554890605138,-0.00033520080285267975,0.0012043637864715948
20.477948310835913,104.44687305678929,35.29674692144851,56.66349139710904,55.81530496604812,0.0996591111279808,0.9003408888720192,0.2902107003759922,0.7097892996240078,-0.0005169878443386383,0.000545850096989565
2.696017359414447,79.25177553030309,30.09791319777628,59.12148938126616,39.191651919096714,0.15581341933886136,0.8441865806611386,0.2937138837646561,0.7062861162353439,0.00028961570221359035,0.0011286267312219792
5.020350236929853,6.809268612540561,14.938618556563558,24.822507950344406,58.540840970905265,0.11808980503202778,0.8819101949679722,0.33947070120599665,0.6605292987940034,0.0007859294674192922,-0.0009386296229865548
50.02172493810703,1.0534590237874581,11.165676124791199,32.60224060812353,40.63658520105697,0.04489816332859656,0.9551018366714035,0.3390887800326311,0.6609112199673689,0.00035306294928445987,-0.0008801828189450465
4.182573882661474,7.694002926123892,25.38319611474028,40.60342626622608,40.27073189167335,0.09113255830050881,0.9088674416994912,0.39674234873973735,0.6032576512602627,-0.000278144914748356,0.0004554010287676478
54.26382891307448,5.058098350704144,25.069748831317845,35.54804509789243,43.47301263850122,0.12302059069020735,0.8769794093097927,0.25815533412826885,0.7418446658717311,-0.00033627927238952883,-1.3397840924699792e-05
115.81990132288304,28.21921385040563,9.332824026898301,-7.439521152079412,61.952505784581525,0.03320304237012906,0.966796957629871,0.3382735257504652,0.6617264742495348,0.000701601045676915,-7.760275976132343e-05
