Spot,FD1_down,FD2_down,FD1_up,FD2_up,FD1_up_percentage,FD2_up_percentage,FD1_down_percentage,FD2_down_percentage,FD_act_up,FD_act_down
46.599998,42.42105,33.89313,1.95478,49.18715,0.0342991052407328,0.9657008947592672,0.1266666666666666,0.8733333333333333,0.0,0.0
41.330002,42.42105,33.89313,1.95492,49.33709,0.0128905396547957,0.9871094603452044,0.1266666666666666,0.8733333333333333,0.0,0.0002819444444443
42.18,43.36842,33.89313,1.96262,49.71026,0.0131070047271164,0.9868929952728837,0.1266666666666666,0.8733333333333333,0.0,0.0
44.369999,42.42105,33.89313,1.96222,49.4594,0.013803680981595,0.9861963190184048,0.1266666666666666,0.8733333333333333,0.0,0.0
37.669998,41.78947,33.89313,1.95644,49.52272,0.0098857644991212,0.9901142355008788,0.1266666666666666,0.8733333333333333,0.0,0.0012075694444442
39.700001,41.78947,33.89313,1.96611,54.84933,0.0038379530916844,0.9961620469083156,0.1266666666666666,0.8733333333333333,0.0,0.0
40.59,41.78947,33.89313,1.96604,55.45747,0.0106171201061712,0.9893828798938288,0.1266666666666666,0.8733333333333333,0.0,0.0
43.259998,41.78947,33.89313,1.96069,55.38097,0.0155945419103313,0.9844054580896686,0.1266666666666666,0.8733333333333333,0.0,0.009404930555555
49.66,41.78947,33.89313,1.9544,55.96408,0.0343002744021952,0.9656997255978048,0.1266666666666666,0.8733333333333333,0.0,0.0
70.050003,41.78947,33.89313,1.95481,55.65854,0.0326530612244898,0.9673469387755104,0.1266666666666666,0.8733333333333333,0.0,0.0003638194444444
76.790001,41.78947,33.89313,1.95481,55.36818,0.0336275746111811,0.9663724253888188,0.1266666666666666,0.8733333333333333,0.0001877083333332,0.0
84.099998,41.78947,33.89313,1.95399,55.42343,0.0403175266346354,0.9596824733653644,0.1266666666666666,0.8733333333333333,7.361111111104811e-06,0.0
94.739998,41.78947,33.89313,1.95401,55.25445,0.0410344090617653,0.9589655909382346,0.1266666666666666,0.8733333333333333,0.0,0.0
96.800003,41.78947,33.89313,1.95407,55.19267,0.0403846153846153,0.9596153846153846,0.1266666666666666,0.8733333333333333,0.0,0.0
97.169998,41.78947,33.89313,1.95414,55.19909,0.0397520837785851,0.9602479162214148,0.1266666666666666,0.8733333333333333,0.0003074999999999,6.229166666663646e-05
101.269997,41.78947,33.89313,52.4626,55.91946,0.0884545637719121,0.911545436228088,0.1266666666666666,0.8733333333333333,0.0019250694444441,0.0
126.599998,41.78947,33.89313,58.25533,56.15697,0.2396290050590219,0.760370994940978,0.1266666666666666,0.8733333333333333,0.0001421527777777,0.0
149.970001,41.78947,33.89313,64.36613,55.9905,0.2168590416229451,0.783140958377055,0.1266666666666666,0.8733333333333333,0.0,0.0
146.330002,41.78947,33.89313,61.65045,56.60685,0.2128161888701517,0.7871838111298483,0.1266666666666666,0.8733333333333333,5.055555555553445e-05,0.0
140.279999,41.78947,33.89313,59.68651,56.49552,0.2111298482293423,0.7888701517706577,0.1266666666666666,0.8733333333333333,0.0,0.0003279166666665
121.879997,41.78947,33.89313,50.53648,56.48633,0.1285634432643935,0.8714365567356064,0.1266666666666666,0.8733333333333333,0.0,0.0002316666666666
102.610001,41.78947,33.89313,45.18167,55.91448,0.1063059630405791,0.893694036959421,0.1266666666666666,0.8733333333333333,0.0,0.004478194444444
95.120003,41.78947,33.89313,1.95579,50.44731,0.0289130434782608,0.9710869565217392,0.1266666666666666,0.8733333333333333,0.0,1.0833333333329796e-05
83.110001,41.78947,33.89313,1.96351,50.55962,0.0126722987994664,0.9873277012005336,0.1266666666666666,0.8733333333333333,0.0,0.0017571325287801
34.73,33.5,40.0,1.96162,49.82296,0.0139173147769136,0.9860826852230864,0.1324503311258278,0.8675496688741722,0.0,0.0001843749999999
34.389999,33.5,40.0,1.9525,50.00125,0.0242865816636308,0.9757134183363692,0.1324503311258278,0.8675496688741722,0.0328824305555545,0.0
34.360001,33.5,40.0,1.96179,50.0365,0.0135572642654795,0.9864427357345203,0.1324503311258278,0.8675496688741722,0.003593055555555,0.0
34.099998,34.23077,40.16103,1.96179,50.24763,0.013343955387373,0.986656044612627,0.1731025299600532,0.8268974700399468,0.0,0.0
29.559999,34.23077,40.16103,1.95411,50.22116,0.0145418326693227,0.9854581673306771,0.1731025299600532,0.8268974700399468,0.0,0.0026434027777773
33.970001,34.23077,40.16103,1.9538,50.64763,0.0154327016995506,0.9845672983004492,0.1731025299600532,0.8268974700399468,0.0,0.0006157638888887
34.52,33.46154,40.16103,1.95503,51.57803,0.0296562145825462,0.9703437854174536,0.1731025299600532,0.8268974700399468,0.0005074999999999,0.0005622222222221
41.799999,36.53846,40.16103,1.96317,50.1319,0.0126422250316055,0.9873577749683944,0.1731025299600532,0.8268974700399468,0.0010849999999997,0.0
48.950001,36.53846,40.16103,1.95552,55.81501,0.0309926311226701,0.96900736887733,0.1731025299600532,0.8268974700399468,0.0001707638888888,0.0
60.009998,32.5,40.0,1.95585,55.98564,0.0292587776332899,0.97074122236671,0.1324503311258278,0.8675496688741722,0.0,0.0
70.089996,32.5,40.0,1.95648,55.89209,0.0268190811167289,0.9731809188832712,0.1324503311258278,0.8675496688741722,7.277777777774485e-05,0.0
66.260002,32.5,40.0,1.95868,55.92268,0.0201595037660611,0.9798404962339388,0.1324503311258278,0.8675496688741722,6.923611111105979e-05,0.0
64.540001,32.5,40.0,1.95859,56.90745,0.0193074501573976,0.9806925498426023,0.1324503311258278,0.8675496688741722,0.0,0.0
46.959999,32.5,40.0,1.9556,56.78389,0.0292895720814291,0.9707104279185708,0.1324503311258278,0.8675496688741722,1.5763888888875342e-05,0.0
49.060001,32.5,40.0,1.95898,56.82226,0.0184990540256464,0.9815009459743536,0.1324503311258278,0.8675496688741722,0.008184791666666,0.0
74.989998,33.0,40.0,44.68591,57.08729,0.0922956589753617,0.9077043410246384,0.1324503311258278,0.8675496688741722,0.0008927083333331,0.0
88.150002,33.0,40.0,58.02697,57.11244,0.1268530681178457,0.8731469318821543,0.1324503311258278,0.8675496688741722,0.0,0.0001127083333332
95.400002,33.0,40.0,59.4735,56.79389,0.1416228399699474,0.8583771600300526,0.1324503311258278,0.8675496688741722,0.0,0.0
86.709999,33.5,40.0,58.85652,56.65292,0.151566310260739,0.8484336897392609,0.1324503311258278,0.8675496688741722,0.0,0.0
71.269997,33.5,40.0,55.35286,57.20089,0.1168733558812476,0.8831266441187523,0.1324503311258278,0.8675496688741722,0.0,0.0002654166666665
54.119999,33.5,40.0,25.71458,57.9768,0.0530683133925125,0.9469316866074874,0.1324503311258278,0.8675496688741722,0.0,0.0006611111111109
